T[C],P[bar],XV(Driesner)[mol],XV(xThermo)[mol],XV(diff)[mol],RhoV(Driesner)[kg/m3],RhoV(xThermo),RhoV(err),HV(Driesner)[J/kg],HV(xThermo),HV(err),XL(Driesner)[mol],XL(xThermo)[mol],XL(diff)[mol],RhoL(Driesner)[kg/m3],RhoL(xThermo),RhoL(err),HL(Driesner)[J/kg],HL(xThermo),HL(err)
8.200000e+02,1.326353e+02,4.651522e-05,4.536710e-05,1.148120e-06,2.687876e+01,2.687856e+01,2.000000e-04,4.147595e+06,4.147601e+06,-6.000000e+00,8.946229e-01,8.946224e-01,5.000000e-07,1.490526e+03,1.490212e+03,3.140000e-01,1.188660e+06,1.170238e+06,1.842200e+04
8.200000e+02,1.664564e+02,5.993924e-05,5.852006e-05,1.419180e-06,3.391950e+01,3.391919e+01,3.100000e-04,4.132086e+06,4.132094e+06,-8.000000e+00,8.690897e-01,8.690892e-01,5.000000e-07,1.473549e+03,1.473314e+03,2.350000e-01,1.213479e+06,1.198051e+06,1.542800e+04
8.200000e+02,2.002774e+02,7.869311e-05,7.690542e-05,1.787690e-06,4.103705e+01,4.103656e+01,4.900000e-04,4.116457e+06,4.116468e+06,-1.100000e+01,8.440962e-01,8.440956e-01,6.000000e-07,1.455925e+03,1.455755e+03,1.700000e-01,1.238556e+06,1.225947e+06,1.260900e+04
8.200000e+02,2.340984e+02,1.039608e-04,1.016943e-04,2.266500e-06,4.823229e+01,4.823154e+01,7.500000e-04,4.100721e+06,4.100735e+06,-1.400000e+01,8.196402e-01,8.196397e-01,5.000000e-07,1.437988e+03,1.437871e+03,1.170000e-01,1.263885e+06,1.253914e+06,9.971000e+03
8.200000e+02,2.679195e+02,1.372298e-04,1.343582e-04,2.871600e-06,5.550633e+01,5.550523e+01,1.100000e-03,4.084887e+06,4.084905e+06,-1.800000e+01,7.957196e-01,7.957190e-01,6.000000e-07,1.420014e+03,1.419937e+03,7.700000e-02,1.289462e+06,1.281937e+06,7.525000e+03
8.200000e+02,3.017405e+02,1.802327e-04,1.766114e-04,3.621300e-06,6.286048e+01,6.285888e+01,1.600000e-03,4.068963e+06,4.068986e+06,-2.300000e+01,7.723319e-01,7.723314e-01,5.000000e-07,1.402219e+03,1.402171e+03,4.800000e-02,1.315282e+06,1.309998e+06,5.284000e+03
8.200000e+02,3.355615e+02,2.349004e-04,2.303673e-04,4.533100e-06,7.029628e+01,7.029401e+01,2.270000e-03,4.052955e+06,4.052983e+06,-2.800000e+01,7.494747e-01,7.494742e-01,5.000000e-07,1.384774e+03,1.384745e+03,2.900000e-02,1.341342e+06,1.338079e+06,3.263000e+03
8.200000e+02,3.693826e+02,3.033111e-04,2.976876e-04,5.623500e-06,7.781545e+01,7.781230e+01,3.150000e-03,4.036866e+06,4.036902e+06,-3.600000e+01,7.271452e-01,7.271447e-01,5.000000e-07,1.367813e+03,1.367793e+03,2.000000e-02,1.367639e+06,1.366155e+06,1.484000e+03
8.200000e+02,4.032036e+02,3.876284e-04,3.807210e-04,6.907400e-06,8.541987e+01,8.541555e+01,4.320000e-03,4.020699e+06,4.020744e+06,-4.500000e+01,7.053406e-01,7.053401e-01,5.000000e-07,1.351406e+03,1.351387e+03,1.900000e-02,1.399097e+06,1.399097e+06,0.000000e+00
8.200000e+02,4.370246e+02,4.900309e-04,4.816349e-04,8.396000e-06,9.311153e+01,9.310573e+01,5.800000e-03,4.004457e+06,4.004512e+06,-5.500000e+01,6.840578e-01,6.840573e-01,5.000000e-07,1.335179e+03,1.335162e+03,1.700000e-02,1.427897e+06,1.427898e+06,-1.000000e+00
8.200000e+02,4.708457e+02,6.126366e-04,6.025402e-04,1.009640e-05,1.008925e+02,1.008848e+02,7.700000e-03,3.988141e+06,3.988209e+06,-6.800000e+01,6.632934e-01,6.632930e-01,4.000000e-07,1.319006e+03,1.318988e+03,1.800000e-02,1.456724e+06,1.456724e+06,0.000000e+00
8.200000e+02,5.046667e+02,7.574284e-04,7.454162e-04,1.201220e-05,1.087647e+02,1.087548e+02,9.900000e-03,3.971753e+06,3.971834e+06,-8.100000e+01,6.430441e-01,6.430436e-01,5.000000e-07,1.302882e+03,1.302864e+03,1.800000e-02,1.485559e+06,1.485559e+06,0.000000e+00
8.200000e+02,5.384877e+02,9.261868e-04,9.120456e-04,1.414120e-05,1.167301e+02,1.167174e+02,1.270000e-02,3.955295e+06,3.955392e+06,-9.700000e+01,6.233059e-01,6.233054e-01,5.000000e-07,1.286812e+03,1.286795e+03,1.700000e-02,1.514384e+06,1.514385e+06,-1.000000e+00
8.200000e+02,5.723088e+02,1.120439e-03,1.103962e-03,1.647700e-05,1.247901e+02,1.247742e+02,1.590000e-02,3.938771e+06,3.938885e+06,-1.140000e+02,6.040747e-01,6.040742e-01,5.000000e-07,1.270805e+03,1.270789e+03,1.600000e-02,1.543183e+06,1.543184e+06,-1.000000e+00
8.200000e+02,6.061298e+02,1.341425e-03,1.322418e-03,1.900700e-05,1.329460e+02,1.329262e+02,1.980000e-02,3.922185e+06,3.922319e+06,-1.340000e+02,5.853461e-01,5.853457e-01,4.000000e-07,1.254874e+03,1.254858e+03,1.600000e-02,1.571937e+06,1.571938e+06,-1.000000e+00
8.200000e+02,6.399508e+02,1.590100e-03,1.568379e-03,2.172100e-05,1.411984e+02,1.411742e+02,2.420000e-02,3.905544e+06,3.905698e+06,-1.540000e+02,5.671153e-01,5.671149e-01,4.000000e-07,1.239030e+03,1.239015e+03,1.500000e-02,1.600629e+06,1.600629e+06,0.000000e+00
8.200000e+02,6.737719e+02,1.867150e-03,1.842553e-03,2.459700e-05,1.495473e+02,1.495181e+02,2.920000e-02,3.888855e+06,3.889031e+06,-1.760000e+02,5.493770e-01,5.493765e-01,5.000000e-07,1.223289e+03,1.223274e+03,1.500000e-02,1.629240e+06,1.629241e+06,-1.000000e+00
8.200000e+02,7.075929e+02,2.173055e-03,2.145436e-03,2.761900e-05,1.579923e+02,1.579575e+02,3.480000e-02,3.872125e+06,3.872325e+06,-2.000000e+02,5.321254e-01,5.321250e-01,4.000000e-07,1.207665e+03,1.207650e+03,1.500000e-02,1.657753e+06,1.657754e+06,-1.000000e+00
8.200000e+02,7.414139e+02,2.508173e-03,2.477407e-03,3.076600e-05,1.665324e+02,1.664913e+02,4.110000e-02,3.855364e+06,3.855590e+06,-2.260000e+02,5.153545e-01,5.153541e-01,4.000000e-07,1.192172e+03,1.192158e+03,1.400000e-02,1.686152e+06,1.686153e+06,-1.000000e+00
8.200000e+02,7.752350e+02,2.872860e-03,2.838839e-03,3.402100e-05,1.751660e+02,1.751181e+02,4.790000e-02,3.838579e+06,3.838831e+06,-2.520000e+02,4.990573e-01,4.990568e-01,5.000000e-07,1.176826e+03,1.176812e+03,1.400000e-02,1.714421e+06,1.714422e+06,-1.000000e+00
8.200000e+02,8.090560e+02,3.267604e-03,3.230238e-03,3.736600e-05,1.838916e+02,1.838363e+02,5.530000e-02,3.821776e+06,3.822055e+06,-2.790000e+02,4.832262e-01,4.832258e-01,4.000000e-07,1.161640e+03,1.161627e+03,1.300000e-02,1.742545e+06,1.742545e+06,0.000000e+00
8.200000e+02,8.428770e+02,3.693203e-03,3.652414e-03,4.078900e-05,1.927079e+02,1.926444e+02,6.350000e-02,3.804957e+06,3.805264e+06,-3.070000e+02,4.678529e-01,4.678525e-01,4.000000e-07,1.146627e+03,1.146614e+03,1.300000e-02,1.770510e+06,1.770511e+06,-1.000000e+00
8.200000e+02,8.766981e+02,4.150944e-03,4.106665e-03,4.427900e-05,2.016140e+02,2.015419e+02,7.210000e-02,3.788120e+06,3.788456e+06,-3.360000e+02,4.529282e-01,4.529278e-01,4.000000e-07,1.131799e+03,1.131786e+03,1.300000e-02,1.798307e+06,1.798308e+06,-1.000000e+00
8.200000e+02,9.105191e+02,4.642820e-03,4.594987e-03,4.783300e-05,2.106103e+02,2.105290e+02,8.130000e-02,3.771258e+06,3.771623e+06,-3.650000e+02,4.384417e-01,4.384413e-01,4.000000e-07,1.117164e+03,1.117151e+03,1.300000e-02,1.825926e+06,1.825927e+06,-1.000000e+00
8.200000e+02,9.443401e+02,5.171768e-03,5.120316e-03,5.145200e-05,2.196992e+02,2.196082e+02,9.100000e-02,3.754351e+06,3.754747e+06,-3.960000e+02,4.243819e-01,4.243815e-01,4.000000e-07,1.102729e+03,1.102717e+03,1.200000e-02,1.853364e+06,1.853365e+06,-1.000000e+00
8.200000e+02,9.781612e+02,5.741934e-03,5.686791e-03,5.514300e-05,2.288856e+02,2.287843e+02,1.013000e-01,3.737375e+06,3.737801e+06,-4.260000e+02,4.107356e-01,4.107353e-01,3.000000e-07,1.088500e+03,1.088488e+03,1.200000e-02,1.880619e+06,1.880620e+06,-1.000000e+00
8.200000e+02,1.011982e+03,6.358987e-03,6.300064e-03,5.892300e-05,2.381782e+02,2.380659e+02,1.123000e-01,3.720287e+06,3.720745e+06,-4.580000e+02,3.974883e-01,3.974880e-01,3.000000e-07,1.074475e+03,1.074464e+03,1.100000e-02,1.907698e+06,1.907699e+06,-1.000000e+00
8.200000e+02,1.045803e+03,7.030499e-03,6.967692e-03,6.280700e-05,2.475904e+02,2.474667e+02,1.237000e-01,3.703031e+06,3.703521e+06,-4.900000e+02,3.846229e-01,3.846226e-01,3.000000e-07,1.060653e+03,1.060642e+03,1.100000e-02,1.934613e+06,1.934614e+06,-1.000000e+00
8.200000e+02,1.079624e+03,7.766401e-03,7.699578e-03,6.682300e-05,2.571419e+02,2.570060e+02,1.359000e-01,3.685531e+06,3.686054e+06,-5.230000e+02,3.721201e-01,3.721199e-01,2.000000e-07,1.047023e+03,1.047013e+03,1.000000e-02,1.961386e+06,1.961386e+06,0.000000e+00
8.200000e+02,1.113445e+03,8.579585e-03,8.508577e-03,7.100800e-05,2.668603e+02,2.667117e+02,1.486000e-01,3.667686e+06,3.668244e+06,-5.580000e+02,3.599574e-01,3.599572e-01,2.000000e-07,1.033571e+03,1.033561e+03,1.000000e-02,1.988049e+06,1.988049e+06,0.000000e+00
8.200000e+02,1.147266e+03,9.486670e-03,9.411270e-03,7.540000e-05,2.767838e+02,2.766215e+02,1.623000e-01,3.649367e+06,3.649961e+06,-5.940000e+02,3.481086e-01,3.481085e-01,1.000000e-07,1.020272e+03,1.020262e+03,1.000000e-02,2.014649e+06,2.014650e+06,-1.000000e+00
8.200000e+02,1.181087e+03,1.050905e-02,1.042901e-02,8.004000e-05,2.869634e+02,2.867867e+02,1.767000e-01,3.630406e+06,3.631037e+06,-6.310000e+02,3.365426e-01,3.365425e-01,1.000000e-07,1.007092e+03,1.007082e+03,1.000000e-02,2.041255e+06,2.041255e+06,0.000000e+00
8.200000e+02,1.214908e+03,1.167432e-02,1.158932e-02,8.500000e-05,2.974677e+02,2.972755e+02,1.922000e-01,3.610587e+06,3.611258e+06,-6.710000e+02,3.252223e-01,3.252221e-01,2.000000e-07,9.939852e+02,9.939759e+02,9.300000e-03,2.067955e+06,2.067955e+06,0.000000e+00
8.200000e+02,1.248729e+03,1.301825e-02,1.292794e-02,9.031000e-05,3.083879e+02,3.081791e+02,2.088000e-01,3.589635e+06,3.590347e+06,-7.120000e+02,3.141024e-01,3.141023e-01,1.000000e-07,9.808877e+02,9.808787e+02,9.000000e-03,2.094873e+06,2.094873e+06,0.000000e+00
8.200000e+02,1.282550e+03,1.458762e-02,1.449158e-02,9.604000e-05,3.198456e+02,3.196189e+02,2.267000e-01,3.567192e+06,3.567947e+06,-7.550000e+02,3.031274e-01,3.031273e-01,1.000000e-07,9.677139e+02,9.677052e+02,8.700000e-03,2.122175e+06,2.122176e+06,-1.000000e+00
8.200000e+02,1.316372e+03,1.644432e-02,1.634214e-02,1.021800e-04,3.320040e+02,3.317584e+02,2.456000e-01,3.542794e+06,3.543594e+06,-8.000000e+02,2.922274e-01,2.922270e-01,4.000000e-07,9.543480e+02,9.543393e+02,8.700000e-03,2.150091e+06,2.150092e+06,-1.000000e+00
8.200000e+02,1.350193e+03,1.867143e-02,1.856255e-02,1.088800e-04,3.450841e+02,3.448177e+02,2.664000e-01,3.515829e+06,3.516677e+06,-8.480000e+02,2.813123e-01,2.813119e-01,4.000000e-07,9.406318e+02,9.406234e+02,8.400000e-03,2.178933e+06,2.178934e+06,-1.000000e+00
8.200000e+02,1.384014e+03,2.138257e-02,2.126649e-02,1.160800e-04,3.593893e+02,3.591007e+02,2.886000e-01,3.485483e+06,3.486379e+06,-8.960000e+02,2.702628e-01,2.702624e-01,4.000000e-07,9.263451e+02,9.263370e+02,8.100000e-03,2.209144e+06,2.209146e+06,-2.000000e+00
8.200000e+02,1.417835e+03,2.473687e-02,2.461316e-02,1.237100e-04,3.753445e+02,3.750326e+02,3.119000e-01,3.450646e+06,3.451590e+06,-9.440000e+02,2.589151e-01,2.589147e-01,4.000000e-07,9.111724e+02,9.111646e+02,7.800000e-03,2.241368e+06,2.241369e+06,-1.000000e+00
8.200000e+02,1.451656e+03,2.896410e-02,2.883256e-02,1.315400e-04,3.935602e+02,3.932244e+02,3.358000e-01,3.409773e+06,3.410761e+06,-9.880000e+02,2.470334e-01,2.470330e-01,4.000000e-07,8.946429e+02,8.946355e+02,7.400000e-03,2.276574e+06,2.276575e+06,-1.000000e+00
8.200000e+02,1.485477e+03,3.441053e-02,3.427145e-02,1.390800e-04,4.149471e+02,4.145886e+02,3.585000e-01,3.360629e+06,3.361652e+06,-1.023000e+03,2.342557e-01,2.342553e-01,4.000000e-07,8.760110e+02,8.760040e+02,7.000000e-03,2.316322e+06,2.316324e+06,-2.000000e+00
8.200000e+02,1.519298e+03,4.163271e-02,4.148758e-02,1.451300e-04,4.409439e+02,4.405676e+02,3.763000e-01,3.299791e+06,3.300829e+06,-1.038000e+03,2.199727e-01,2.199724e-01,3.000000e-07,8.539845e+02,8.539778e+02,6.700000e-03,2.363354e+06,2.363355e+06,-1.000000e+00
8.200000e+02,1.553119e+03,5.163084e-02,5.148390e-02,1.469400e-04,4.740727e+02,4.736915e+02,3.812000e-01,3.221419e+06,3.222431e+06,-1.012000e+03,2.029964e-01,2.029960e-01,4.000000e-07,8.259742e+02,8.259680e+02,6.200000e-03,2.423240e+06,2.423241e+06,-1.000000e+00
8.200000e+02,1.586940e+03,6.669872e-02,6.656223e-02,1.364900e-04,5.199423e+02,5.195919e+02,3.504000e-01,3.112738e+06,3.113625e+06,-8.870000e+02,1.802595e-01,1.802591e-01,4.000000e-07,7.851139e+02,7.851082e+02,5.700000e-03,2.510991e+06,2.510993e+06,-2.000000e+00
8.200000e+02,1.620761e+03,1.194717e-01,1.197005e-01,-2.288000e-04,6.564648e+02,6.569987e+02,-5.339000e-01,2.794732e+06,2.793515e+06,1.217000e+03,1.194717e-01,1.197005e-01,-2.288000e-04,6.564648e+02,6.569988e+02,-5.340000e-01,2.794732e+06,2.793515e+06,1.217000e+03
8.300000e+02,3.232456e+01,4.728767e-05,4.531233e-05,1.975340e-06,6.383787e+00,6.383709e+00,7.800000e-05,4.216564e+06,4.216575e+06,-1.100000e+01,9.741577e-01,9.741570e-01,7.000000e-07,1.527972e+03,1.527342e+03,6.300000e-01,1.126701e+06,1.099928e+06,2.677300e+04
8.300000e+02,6.752710e+01,3.956357e-05,3.797944e-05,1.584130e-06,1.340946e+01,1.340933e+01,1.300000e-04,4.201309e+06,4.201318e+06,-9.000000e+00,9.465619e-01,9.465612e-01,7.000000e-07,1.514148e+03,1.513640e+03,5.080000e-01,1.151553e+06,1.128373e+06,2.318000e+04
8.300000e+02,1.027296e+02,4.426750e-05,4.256842e-05,1.699080e-06,2.051238e+01,2.051215e+01,2.300000e-04,4.185837e+06,4.185847e+06,-1.000000e+01,9.195357e-01,9.195351e-01,6.000000e-07,1.498661e+03,1.498264e+03,3.970000e-01,1.176682e+06,1.156922e+06,1.976000e+04
8.300000e+02,1.379322e+02,5.470066e-05,5.268789e-05,2.012770e-06,2.769240e+01,2.769204e+01,3.600000e-04,4.170208e+06,4.170219e+06,-1.100000e+01,8.930772e-01,8.930766e-01,6.000000e-07,1.481883e+03,1.481582e+03,3.010000e-01,1.202079e+06,1.185559e+06,1.652000e+04
8.300000e+02,1.731347e+02,7.053069e-05,6.804231e-05,2.488380e-06,3.494979e+01,3.494921e+01,5.800000e-04,4.154442e+06,4.154457e+06,-1.500000e+01,8.671844e-01,8.671837e-01,7.000000e-07,1.464231e+03,1.464010e+03,2.210000e-01,1.227737e+06,1.214270e+06,1.346700e+04
8.300000e+02,2.083373e+02,9.261548e-05,8.948200e-05,3.133480e-06,4.228521e+01,4.228433e+01,8.800000e-04,4.138557e+06,4.138576e+06,-1.900000e+01,8.418549e-01,8.418542e-01,7.000000e-07,1.446096e+03,1.445940e+03,1.560000e-01,1.253649e+06,1.243039e+06,1.061000e+04
8.300000e+02,2.435398e+02,1.223238e-04,1.183540e-04,3.969800e-06,4.969960e+01,4.969825e+01,1.350000e-03,4.122564e+06,4.122588e+06,-2.400000e+01,8.170865e-01,8.170859e-01,6.000000e-07,1.427812e+03,1.427708e+03,1.040000e-01,1.279809e+06,1.271850e+06,7.959000e+03
8.300000e+02,2.787424e+02,1.613648e-04,1.563407e-04,5.024100e-06,5.719419e+01,5.719221e+01,1.980000e-03,4.106471e+06,4.106502e+06,-3.100000e+01,7.928767e-01,7.928760e-01,7.000000e-07,1.409650e+03,1.409585e+03,6.500000e-02,1.306213e+06,1.300685e+06,5.528000e+03
8.300000e+02,3.139449e+02,2.117138e-04,2.053878e-04,6.326000e-06,6.477051e+01,6.476763e+01,2.880000e-03,4.090287e+06,4.090326e+06,-3.900000e+01,7.692228e-01,7.692222e-01,6.000000e-07,1.391823e+03,1.391783e+03,4.000000e-02,1.332856e+06,1.329524e+06,3.332000e+03
8.300000e+02,3.491474e+02,2.755531e-04,2.676490e-04,7.904100e-06,7.243031e+01,7.242622e+01,4.090000e-03,4.074014e+06,4.074065e+06,-5.100000e+01,7.461221e-01,7.461215e-01,6.000000e-07,1.374494e+03,1.374470e+03,2.400000e-02,1.359735e+06,1.358343e+06,1.392000e+03
8.300000e+02,3.843500e+02,3.552063e-04,3.454219e-04,9.784400e-06,8.017559e+01,8.016992e+01,5.670000e-03,4.057657e+06,4.057720e+06,-6.300000e+01,7.235714e-01,7.235708e-01,6.000000e-07,1.357795e+03,1.357778e+03,1.700000e-02,1.386845e+06,1.387113e+06,-2.680000e+02
8.300000e+02,4.195525e+02,4.530630e-04,4.410737e-04,1.198930e-05,8.800853e+01,8.800079e+01,7.740000e-03,4.041217e+06,4.041295e+06,-7.800000e+01,7.015677e-01,7.015671e-01,6.000000e-07,1.341595e+03,1.341576e+03,1.900000e-02,1.421125e+06,1.421126e+06,-1.000000e+00
8.300000e+02,4.547551e+02,5.714947e-04,5.569607e-04,1.453400e-05,9.593142e+01,9.592108e+01,1.034000e-02,4.024695e+06,4.024791e+06,-9.600000e+01,6.801074e-01,6.801068e-01,6.000000e-07,1.325446e+03,1.325428e+03,1.800000e-02,1.450622e+06,1.450622e+06,0.000000e+00
8.300000e+02,4.899576e+02,7.127679e-04,6.953394e-04,1.742850e-05,1.039466e+02,1.039330e+02,1.360000e-02,4.008091e+06,4.008209e+06,-1.180000e+02,6.591869e-01,6.591863e-01,6.000000e-07,1.309335e+03,1.309317e+03,1.800000e-02,1.480109e+06,1.480110e+06,-1.000000e+00
8.300000e+02,5.251602e+02,8.789607e-04,8.582882e-04,2.067250e-05,1.120563e+02,1.120387e+02,1.760000e-02,3.991408e+06,3.991549e+06,-1.410000e+02,6.388021e-01,6.388015e-01,6.000000e-07,1.293268e+03,1.293251e+03,1.700000e-02,1.509568e+06,1.509568e+06,0.000000e+00
8.300000e+02,5.603627e+02,1.071893e-03,1.047633e-03,2.426000e-05,1.202626e+02,1.202402e+02,2.240000e-02,3.974647e+06,3.974815e+06,-1.680000e+02,6.189487e-01,6.189482e-01,5.000000e-07,1.277255e+03,1.277238e+03,1.700000e-02,1.538979e+06,1.538980e+06,-1.000000e+00
8.300000e+02,5.955652e+02,1.293078e-03,1.264902e-03,2.817600e-05,1.285671e+02,1.285391e+02,2.800000e-02,3.957813e+06,3.958010e+06,-1.970000e+02,5.996222e-01,5.996217e-01,5.000000e-07,1.261309e+03,1.261293e+03,1.600000e-02,1.568325e+06,1.568326e+06,-1.000000e+00
8.300000e+02,6.307678e+02,1.543695e-03,1.511297e-03,3.239800e-05,1.369711e+02,1.369364e+02,3.470000e-02,3.940910e+06,3.941140e+06,-2.300000e+02,5.808174e-01,5.808168e-01,6.000000e-07,1.245445e+03,1.245430e+03,1.500000e-02,1.597586e+06,1.597587e+06,-1.000000e+00
8.300000e+02,6.659703e+02,1.824606e-03,1.787705e-03,3.690100e-05,1.454749e+02,1.454328e+02,4.210000e-02,3.923945e+06,3.924210e+06,-2.650000e+02,5.625288e-01,5.625283e-01,5.000000e-07,1.229679e+03,1.229663e+03,1.600000e-02,1.626744e+06,1.626744e+06,0.000000e+00
8.300000e+02,7.011729e+02,2.136394e-03,2.094744e-03,4.165000e-05,1.540787e+02,1.540280e+02,5.070000e-02,3.906927e+06,3.907230e+06,-3.030000e+02,5.447505e-01,5.447500e-01,5.000000e-07,1.214025e+03,1.214010e+03,1.500000e-02,1.655780e+06,1.655781e+06,-1.000000e+00
8.300000e+02,7.363754e+02,2.479450e-03,2.432833e-03,4.661700e-05,1.627816e+02,1.627213e+02,6.030000e-02,3.889865e+06,3.890207e+06,-3.420000e+02,5.274760e-01,5.274755e-01,5.000000e-07,1.198501e+03,1.198486e+03,1.500000e-02,1.684678e+06,1.684679e+06,-1.000000e+00
8.300000e+02,7.715779e+02,2.854083e-03,2.802317e-03,5.176600e-05,1.715823e+02,1.715115e+02,7.080000e-02,3.872766e+06,3.873150e+06,-3.840000e+02,5.106980e-01,5.106976e-01,4.000000e-07,1.183121e+03,1.183107e+03,1.400000e-02,1.713421e+06,1.713422e+06,-1.000000e+00
8.300000e+02,8.067805e+02,3.260672e-03,3.203603e-03,5.706900e-05,1.804793e+02,1.803970e+02,8.230000e-02,3.855639e+06,3.856066e+06,-4.270000e+02,4.944087e-01,4.944083e-01,4.000000e-07,1.167901e+03,1.167887e+03,1.400000e-02,1.741994e+06,1.741995e+06,-1.000000e+00
8.300000e+02,8.419830e+02,3.699837e-03,3.637336e-03,6.250100e-05,1.894710e+02,1.893763e+02,9.470000e-02,3.838487e+06,3.838959e+06,-4.720000e+02,4.785994e-01,4.785989e-01,5.000000e-07,1.152854e+03,1.152841e+03,1.300000e-02,1.770383e+06,1.770384e+06,-1.000000e+00
8.300000e+02,8.771856e+02,4.172644e-03,4.104605e-03,6.803900e-05,1.985562e+02,1.984481e+02,1.081000e-01,3.821312e+06,3.821829e+06,-5.170000e+02,4.632603e-01,4.632598e-01,5.000000e-07,1.137994e+03,1.137980e+03,1.400000e-02,1.798579e+06,1.798580e+06,-1.000000e+00
8.300000e+02,9.123881e+02,4.680831e-03,4.607154e-03,7.367700e-05,2.077349e+02,2.076125e+02,1.224000e-01,3.804106e+06,3.804671e+06,-5.650000e+02,4.483806e-01,4.483802e-01,4.000000e-07,1.123329e+03,1.123316e+03,1.300000e-02,1.826571e+06,1.826572e+06,-1.000000e+00
8.300000e+02,9.475907e+02,5.227058e-03,5.147650e-03,7.940800e-05,2.170085e+02,2.168709e+02,1.376000e-01,3.786856e+06,3.787468e+06,-6.120000e+02,4.339483e-01,4.339478e-01,5.000000e-07,1.108868e+03,1.108856e+03,1.200000e-02,1.854357e+06,1.854358e+06,-1.000000e+00
8.300000e+02,9.827932e+02,5.815195e-03,5.729951e-03,8.524400e-05,2.263811e+02,2.262276e+02,1.535000e-01,3.769537e+06,3.770198e+06,-6.610000e+02,4.199496e-01,4.199492e-01,4.000000e-07,1.094617e+03,1.094605e+03,1.200000e-02,1.881935e+06,1.881936e+06,-1.000000e+00
8.300000e+02,1.017996e+03,6.450643e-03,6.359449e-03,9.119400e-05,2.358606e+02,2.356902e+02,1.704000e-01,3.752109e+06,3.752820e+06,-7.110000e+02,4.063692e-01,4.063687e-01,5.000000e-07,1.080576e+03,1.080564e+03,1.200000e-02,1.909312e+06,1.909314e+06,-2.000000e+00
8.300000e+02,1.053198e+03,7.140727e-03,7.043420e-03,9.730700e-05,2.454591e+02,2.452708e+02,1.883000e-01,3.734519e+06,3.735282e+06,-7.630000e+02,3.931894e-01,3.931891e-01,3.000000e-07,1.066742e+03,1.066731e+03,1.100000e-02,1.936502e+06,1.936502e+06,0.000000e+00
8.300000e+02,1.088401e+03,7.895166e-03,7.791577e-03,1.035890e-04,2.551952e+02,2.549883e+02,2.069000e-01,3.716693e+06,3.717507e+06,-8.140000e+02,3.803898e-01,3.803894e-01,4.000000e-07,1.053106e+03,1.053095e+03,1.100000e-02,1.963526e+06,1.963527e+06,-1.000000e+00
8.300000e+02,1.123603e+03,8.726668e-03,8.616536e-03,1.101320e-04,2.650956e+02,2.648687e+02,2.269000e-01,3.698530e+06,3.699399e+06,-8.690000e+02,3.679470e-01,3.679468e-01,2.000000e-07,1.039653e+03,1.039642e+03,1.100000e-02,1.990418e+06,1.990419e+06,-1.000000e+00
8.300000e+02,1.158806e+03,9.651714e-03,9.534763e-03,1.169510e-04,2.751968e+02,2.749492e+02,2.476000e-01,3.679902e+06,3.680827e+06,-9.250000e+02,3.558336e-01,3.558332e-01,4.000000e-07,1.026359e+03,1.026348e+03,1.100000e-02,2.017228e+06,2.017229e+06,-1.000000e+00
8.300000e+02,1.194008e+03,1.069160e-02,1.056743e-02,1.241700e-04,2.855489e+02,2.852789e+02,2.700000e-01,3.660641e+06,3.661624e+06,-9.830000e+02,3.440169e-01,3.440167e-01,2.000000e-07,1.013189e+03,1.013179e+03,1.000000e-02,2.044025e+06,2.044026e+06,-1.000000e+00
8.300000e+02,1.229211e+03,1.187384e-02,1.174203e-02,1.318100e-04,2.962190e+02,2.959253e+02,2.937000e-01,3.640532e+06,3.641576e+06,-1.044000e+03,3.324580e-01,3.324577e-01,3.000000e-07,1.000096e+03,1.000086e+03,1.000000e-02,2.070902e+06,2.070903e+06,-1.000000e+00
8.300000e+02,1.264414e+03,1.323419e-02,1.309420e-02,1.399900e-04,3.072968e+02,3.069778e+02,3.190000e-01,3.619298e+06,3.620405e+06,-1.107000e+03,3.211099e-01,3.211094e-01,5.000000e-07,9.870149e+02,9.870053e+02,9.600000e-03,2.097987e+06,2.097988e+06,-1.000000e+00
8.300000e+02,1.299616e+03,1.481941e-02,1.467057e-02,1.488400e-04,3.189021e+02,3.185556e+02,3.465000e-01,3.596579e+06,3.597754e+06,-1.175000e+03,3.099142e-01,3.099139e-01,3.000000e-07,9.738574e+02,9.738483e+02,9.100000e-03,2.125451e+06,2.125452e+06,-1.000000e+00
8.300000e+02,1.334819e+03,1.669136e-02,1.653302e-02,1.583400e-04,3.311959e+02,3.308202e+02,3.757000e-01,3.571911e+06,3.573155e+06,-1.244000e+03,2.987977e-01,2.987973e-01,4.000000e-07,9.605046e+02,9.604957e+02,8.900000e-03,2.153531e+06,2.153532e+06,-1.000000e+00
8.300000e+02,1.370021e+03,1.893312e-02,1.876445e-02,1.686700e-04,3.443965e+02,3.439889e+02,4.076000e-01,3.544678e+06,3.545996e+06,-1.318000e+03,2.876663e-01,2.876660e-01,3.000000e-07,9.467936e+02,9.467852e+02,8.400000e-03,2.182552e+06,2.182552e+06,0.000000e+00
8.300000e+02,1.405224e+03,2.165823e-02,2.147852e-02,1.797100e-04,3.588036e+02,3.583624e+02,4.412000e-01,3.514063e+06,3.515455e+06,-1.392000e+03,2.763950e-01,2.763946e-01,4.000000e-07,9.324973e+02,9.324890e+02,8.300000e-03,2.212971e+06,2.212972e+06,-1.000000e+00
